game_seconds_remaining,game_time,week,play_type_nfl,yards_gained,P_Name,P_ID,player_name,headshot_url
74,58.7666666666667,6,RUSH,-1,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
33,59.45,6,RUSH,-1,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
3560,0.666666666666664,7,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3517,1.38333333333333,7,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3371,3.81666666666667,7,RUSH,-1,B.Melton,00-0037091,Bo Melton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bhmhwurwugjmymgjforf"
3006,9.9,7,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2933,11.1166666666667,7,RUSH,13,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2890,11.8333333333333,7,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2723,14.6166666666667,7,RUSH,-4,C.Watson,00-0038124,Christian Watson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj"
2675,15.4166666666667,7,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2512,18.1333333333333,7,RUSH,5,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2477,18.7166666666667,7,RUSH,2,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2437,19.3833333333333,7,RUSH,4,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2389,20.1833333333333,7,RUSH,-1,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
1667,32.2166666666667,7,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1591,33.4833333333333,7,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1554,34.1,7,RUSH,10,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1514,34.7666666666667,7,RUSH,27,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1470,35.5,7,RUSH,1,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
1304,38.2666666666667,7,RUSH,7,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1233,39.45,7,RUSH,0,J.Reed,00-0039146,Jayden Reed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4"
966,43.9,7,RUSH,-1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3525,1.25,8,RUSH,7,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3479,2.01666666666667,8,RUSH,0,J.Reed,00-0039146,Jayden Reed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4"
3440,2.66666666666666,8,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3294,5.1,8,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3253,5.78333333333333,8,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3030,9.5,8,RUSH,7,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2994,10.1,8,RUSH,5,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
2914,11.4333333333333,8,RUSH,4,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2772,13.8,8,RUSH,-2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2686,15.2333333333333,8,RUSH,-1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2576,17.0666666666667,8,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2541,17.65,8,RUSH,-1,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
2495,18.4166666666667,8,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2364,20.6,8,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2246,22.5666666666667,8,RUSH,0,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
1908,28.2,8,RUSH,4,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
1867,28.8833333333333,8,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1803,29.95,8,RUSH,-1,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
1670,32.1666666666667,8,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1589,33.5166666666667,8,RUSH,5,M.Willis,00-0038128,Malik Willis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7"
1210,39.8333333333333,8,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1175,40.4166666666667,8,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1139,41.0166666666667,8,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1097,41.7166666666667,8,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1060,42.3333333333333,8,RUSH,1,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
973,43.7833333333333,8,RUSH,20,M.Willis,00-0038128,Malik Willis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7"
931,44.4833333333333,8,RUSH,38,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
886,45.2333333333333,8,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
785,46.9166666666667,8,RUSH,11,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
747,47.55,8,RUSH,8,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
710,48.1666666666667,8,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
672,48.8,8,RUSH,0,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
336,54.4,8,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
292,55.1333333333333,8,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
108,58.2,8,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
64,58.9333333333333,8,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
59,59.0166666666667,8,RUSH,8,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
54,59.1,8,RUSH,-1,M.Willis,00-0038128,Malik Willis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7"
24,59.6,8,RUSH,-1,M.Willis,00-0038128,Malik Willis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6w0hpe2pzefydmhqmr7"
3596,0.06666666666667,9,RUSH,9,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3557,0.716666666666669,9,RUSH,13,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3483,1.95,9,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3406,3.23333333333333,9,RUSH,2,T.Kraft,00-0038996,Tucker Kraft,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klrmgekdzx1ywjjmixp7"
3308,4.86666666666667,9,RUSH,0,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3266,5.56666666666667,9,RUSH,11,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3220,6.33333333333334,9,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3178,7.03333333333333,9,RUSH,4,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
2689,15.1833333333333,9,RUSH,37,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2646,15.9,9,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2605,16.5833333333333,9,RUSH,3,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2278,22.0333333333333,9,RUSH,8,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2240,22.6666666666667,9,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1472,35.4666666666667,9,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1437,36.05,9,RUSH,4,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
1147,40.8833333333333,9,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1037,42.7166666666667,9,RUSH,0,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
991,43.4833333333333,9,RUSH,0,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
720,48.0,9,RUSH,0,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
651,49.15,9,RUSH,9,C.Brooks,00-0038685,Chris Brooks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu"
607,49.8833333333333,9,RUSH,0,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
335,54.4166666666667,9,RUSH,19,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
232,56.1333333333333,9,RUSH,2,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
3600,0.0,11,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3562,0.633333333333333,11,RUSH,10,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3478,2.03333333333333,11,RUSH,8,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3439,2.68333333333333,11,RUSH,6,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3397,3.38333333333333,11,RUSH,13,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
3169,7.18333333333333,11,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3093,8.45,11,RUSH,-1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2608,16.5333333333333,11,RUSH,0,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2569,17.1833333333333,11,RUSH,-1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2438,19.3666666666667,11,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2346,20.9,11,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2252,22.4666666666667,11,RUSH,9,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2203,23.2833333333333,11,RUSH,-5,J.Reed,00-0039146,Jayden Reed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4"
1801,29.9833333333333,11,RUSH,-1,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
1517,34.7166666666667,11,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1420,36.3333333333333,11,RUSH,4,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
1381,36.9833333333333,11,RUSH,5,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
1298,38.3666666666667,11,RUSH,7,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
900,45.0,11,RUSH,12,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
813,46.45,11,RUSH,-1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
774,47.1,11,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
689,48.5166666666667,11,RUSH,5,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
257,55.7166666666667,11,RUSH,4,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
192,56.8,11,RUSH,13,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
182,56.9666666666667,11,RUSH,1,J.Love,00-0036264,Jordan Love,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8xqle2vmsnumawdhswb"
3593,0.116666666666667,12,RUSH,18,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3550,0.833333333333336,12,RUSH,2,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3512,1.46666666666667,12,RUSH,10,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3471,2.15,12,RUSH,0,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3354,4.1,12,RUSH,8,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3313,4.78333333333333,12,RUSH,1,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
3266,5.56666666666667,12,RUSH,1,Em.Wilson,00-0038797,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc"
2960,10.6666666666667,12,RUSH,7,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2918,11.3666666666667,12,RUSH,3,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
2878,12.0333333333333,12,RUSH,8,J.Jacobs,00-0035700,Josh Jacobs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
